lag,match_type,lehrkraft_id,gruppe_id,teilnehmer_id,teacher_date,participant_time,teacher_dominante_dimension,participant_dominante_dimension,dominanz_match,teacher_dominante_dimension_wert,participant_dominante_dimension_wert,teacher_polaritaet_gesamt,participant_polaritaet_gesamt,polaritaet_match
1,same_or_following_session,1,2,23,2025-09-01,2025-09-22T17:10:00,performanz,affektiv,0,0.502388251243845,0.64491233766234,1,1,1
2,same_or_following_session,1,2,23,2025-09-01,2025-09-29T17:10:00,performanz,affektiv,0,0.502388251243845,0.63975877192982,1,1,1
3,same_or_following_session,1,2,23,2025-09-01,2025-10-20T17:10:00,performanz,methodik,0,0.502388251243845,0.77894736842105,1,1,1
0,same_or_following_session,1,2,23,2025-09-15,2025-09-15T17:10:00,motivation,sozial,0,0.46604759800038204,0.68571428571429,1,1,1
1,same_or_following_session,1,2,23,2025-09-15,2025-09-22T17:10:00,motivation,affektiv,0,0.46604759800038204,0.64491233766234,1,1,1
2,same_or_following_session,1,2,23,2025-09-15,2025-09-29T17:10:00,motivation,affektiv,0,0.46604759800038204,0.63975877192982,1,1,1
3,same_or_following_session,1,2,23,2025-09-15,2025-10-20T17:10:00,motivation,methodik,0,0.46604759800038204,0.77894736842105,1,1,1
0,same_or_following_session,1,2,23,2025-09-22,2025-09-22T17:10:00,kognition,affektiv,0,0.473378582389432,0.64491233766234,1,1,1
1,same_or_following_session,1,2,23,2025-09-22,2025-09-29T17:10:00,kognition,affektiv,0,0.473378582389432,0.63975877192982,1,1,1
2,same_or_following_session,1,2,23,2025-09-22,2025-10-20T17:10:00,kognition,methodik,0,0.473378582389432,0.77894736842105,1,1,1
3,same_or_following_session,1,2,23,2025-09-22,2025-10-27T17:10:00,kognition,affektiv,0,0.473378582389432,0.67484649122807,1,1,1
0,same_or_following_session,1,2,23,2025-09-29,2025-09-29T17:10:00,kognition,affektiv,0,0.603329960414395,0.63975877192982,1,1,1
1,same_or_following_session,1,2,23,2025-09-29,2025-10-20T17:10:00,kognition,methodik,0,0.603329960414395,0.77894736842105,1,1,1
2,same_or_following_session,1,2,23,2025-09-29,2025-10-27T17:10:00,kognition,affektiv,0,0.603329960414395,0.67484649122807,1,1,1
3,same_or_following_session,1,2,23,2025-09-29,2025-11-03T17:10:00,kognition,performanz,0,0.603329960414395,0.71162790697674,1,1,1
0,same_or_following_session,1,2,23,2025-10-20,2025-10-20T17:10:00,kognition,methodik,0,0.48956695845707254,0.77894736842105,1,1,1
1,same_or_following_session,1,2,23,2025-10-20,2025-10-27T17:10:00,kognition,affektiv,0,0.48956695845707254,0.67484649122807,1,1,1
2,same_or_following_session,1,2,23,2025-10-20,2025-11-03T17:10:00,kognition,performanz,0,0.48956695845707254,0.71162790697674,1,1,1
3,same_or_following_session,1,2,23,2025-10-20,2025-11-10T17:10:00,kognition,methodik,0,0.48956695845707254,0.88421052631579,1,1,1
0,same_or_following_session,1,2,23,2025-10-27,2025-10-27T17:10:00,performanz,affektiv,0,-0.12464619382676499,0.67484649122807,0,1,0
1,same_or_following_session,1,2,23,2025-10-27,2025-11-03T17:10:00,performanz,performanz,1,-0.12464619382676499,0.71162790697674,0,1,0
2,same_or_following_session,1,2,23,2025-10-27,2025-11-10T17:10:00,performanz,methodik,0,-0.12464619382676499,0.88421052631579,0,1,0
3,same_or_following_session,1,2,23,2025-10-27,2025-11-17T17:10:00,performanz,affektiv,0,-0.12464619382676499,0.73453070175439,0,1,0
0,same_or_following_session,1,2,23,2025-11-03,2025-11-03T17:10:00,regulation,performanz,0,0.50936959947114,0.71162790697674,1,1,1
1,same_or_following_session,1,2,23,2025-11-03,2025-11-10T17:10:00,regulation,methodik,0,0.50936959947114,0.88421052631579,1,1,1
2,same_or_following_session,1,2,23,2025-11-03,2025-11-17T17:10:00,regulation,affektiv,0,0.50936959947114,0.73453070175439,1,1,1
3,same_or_following_session,1,2,23,2025-11-03,2025-11-24T17:10:00,regulation,performanz,0,0.50936959947114,0.71162790697674,1,1,1
0,same_or_following_session,1,2,23,2025-11-10,2025-11-10T17:10:00,performanz,methodik,0,0.4814720610019,0.88421052631579,1,1,1
1,same_or_following_session,1,2,23,2025-11-10,2025-11-17T17:10:00,performanz,affektiv,0,0.4814720610019,0.73453070175439,1,1,1
2,same_or_following_session,1,2,23,2025-11-10,2025-11-24T17:10:00,performanz,performanz,1,0.4814720610019,0.71162790697674,1,1,1
3,same_or_following_session,1,2,23,2025-11-10,2025-12-08T17:10:00,performanz,sozial,0,0.4814720610019,0.71578947368421,1,1,1
0,same_or_following_session,1,2,23,2025-11-17,2025-11-17T17:10:00,regulation,affektiv,0,0.47756860869843,0.73453070175439,1,1,1
1,same_or_following_session,1,2,23,2025-11-17,2025-11-24T17:10:00,regulation,performanz,0,0.47756860869843,0.71162790697674,1,1,1
2,same_or_following_session,1,2,23,2025-11-17,2025-12-08T17:10:00,regulation,sozial,0,0.47756860869843,0.71578947368421,1,1,1
0,same_or_following_session,1,2,23,2025-11-24,2025-11-24T17:10:00,regulation,performanz,0,0.48788414226097254,0.71162790697674,1,1,1
1,same_or_following_session,1,2,23,2025-11-24,2025-12-08T17:10:00,regulation,sozial,0,0.48788414226097254,0.71578947368421,1,1,1
0,same_or_following_session,1,2,23,2025-12-08,2025-12-08T17:10:00,performanz,sozial,0,0.48830958505630806,0.71578947368421,1,1,1
0,same_or_following_session,1,2,24,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.26315272076029667,1.0,1,1,1
1,same_or_following_session,1,2,24,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.26315272076029667,0.82105263157895,1,1,1
2,same_or_following_session,1,2,24,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.26315272076029667,0.82105263157895,1,1,1
3,same_or_following_session,1,2,24,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.26315272076029667,0.77894736842105,1,1,1
0,same_or_following_session,1,2,5,2025-09-02,2025-09-08T17:10:00,kognition,kognition,1,0.514729261703918,1.0,1,1,1
1,same_or_following_session,1,2,5,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.514729261703918,0.89473684210526,1,1,1
2,same_or_following_session,1,2,5,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.514729261703918,1.0,1,1,1
3,same_or_following_session,1,2,5,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.514729261703918,1.0,1,1,1
0,same_or_following_session,1,2,5,2025-09-09,2025-09-15T17:10:00,kognition,sozial,0,0.29010198185488,0.8,1,1,1
1,same_or_following_session,1,2,5,2025-09-09,2025-09-15T17:10:00,kognition,methodik,0,0.29010198185488,1.0,1,1,1
2,same_or_following_session,1,2,5,2025-09-09,2025-09-15T17:10:00,kognition,methodik,0,0.29010198185488,1.0,1,1,1
3,same_or_following_session,1,2,5,2025-09-09,2025-09-15T17:10:00,kognition,sozial,0,0.29010198185488,0.68571428571429,1,1,1
0,same_or_following_session,1,2,5,2025-09-16,2025-09-22T17:10:00,kognition,methodik,0,0.47638736751513,0.89473684210526,1,1,1
1,same_or_following_session,1,2,5,2025-09-16,2025-09-22T17:10:00,kognition,sozial,0,0.47638736751513,0.89473684210526,1,1,1
2,same_or_following_session,1,2,5,2025-09-16,2025-09-22T17:10:00,kognition,methodik,0,0.47638736751513,0.89473684210526,1,1,1
3,same_or_following_session,1,2,5,2025-09-16,2025-09-22T17:10:00,kognition,affektiv,0,0.47638736751513,0.64491233766234,1,1,1
0,same_or_following_session,1,2,5,2025-09-23,2025-09-29T17:10:00,kognition,methodik,0,0.501304650677562,1.0,1,1,1
1,same_or_following_session,1,2,5,2025-09-23,2025-09-29T17:10:00,kognition,methodik,0,0.501304650677562,1.0,1,1,1
2,same_or_following_session,1,2,5,2025-09-23,2025-09-29T17:10:00,kognition,sozial,0,0.501304650677562,1.0,1,1,1
3,same_or_following_session,1,2,5,2025-09-23,2025-09-29T17:10:00,kognition,affektiv,0,0.501304650677562,0.63975877192982,1,1,1
0,same_or_following_session,1,2,5,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.502710908348776,1.0,1,1,1
1,same_or_following_session,1,2,5,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.502710908348776,0.82105263157895,1,1,1
2,same_or_following_session,1,2,5,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.502710908348776,0.82105263157895,1,1,1
3,same_or_following_session,1,2,5,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.502710908348776,0.77894736842105,1,1,1
0,same_or_following_session,1,2,5,2025-10-21,2025-10-27T17:10:00,kognition,methodik,0,0.525596317098234,1.0,1,1,1
1,same_or_following_session,1,2,5,2025-10-21,2025-10-27T17:10:00,kognition,methodik,0,0.525596317098234,1.0,1,1,1
2,same_or_following_session,1,2,5,2025-10-21,2025-10-27T17:10:00,kognition,methodik,0,0.525596317098234,1.0,1,1,1
3,same_or_following_session,1,2,5,2025-10-21,2025-10-27T17:10:00,kognition,affektiv,0,0.525596317098234,0.67484649122807,1,1,1
0,same_or_following_session,1,2,5,2025-10-28,2025-11-03T17:10:00,regulation,methodik,0,0.446793231404164,1.0,1,1,1
1,same_or_following_session,1,2,5,2025-10-28,2025-11-03T17:10:00,regulation,methodik,0,0.446793231404164,1.0,1,1,1
2,same_or_following_session,1,2,5,2025-10-28,2025-11-03T17:10:00,regulation,methodik,0,0.446793231404164,0.88421052631579,1,1,1
3,same_or_following_session,1,2,5,2025-10-28,2025-11-03T17:10:00,regulation,methodik,0,0.446793231404164,0.88421052631579,1,1,1
0,same_or_following_session,1,2,5,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.50141977240076,1.0,1,1,1
1,same_or_following_session,1,2,5,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.50141977240076,1.0,1,1,1
2,same_or_following_session,1,2,5,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.50141977240076,0.88421052631579,1,1,1
3,same_or_following_session,1,2,5,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.50141977240076,0.88421052631579,1,1,1
0,same_or_following_session,1,2,5,2025-11-11,2025-11-17T17:10:00,kognition,methodik,0,0.46222920880226204,0.77894736842105,1,1,1
1,same_or_following_session,1,2,5,2025-11-11,2025-11-17T17:10:00,kognition,sozial,0,0.46222920880226204,1.0,1,1,1
2,same_or_following_session,1,2,5,2025-11-11,2025-11-17T17:10:00,kognition,affektiv,0,0.46222920880226204,0.73453070175439,1,1,1
3,same_or_following_session,1,2,5,2025-11-11,2025-11-24T17:10:00,kognition,kognition,1,0.46222920880226204,1.0,1,1,1
0,same_or_following_session,1,2,5,2025-11-18,2025-11-24T17:10:00,kognition,kognition,1,0.486412505827764,1.0,1,1,1
1,same_or_following_session,1,2,5,2025-11-18,2025-11-24T17:10:00,kognition,methodik,0,0.486412505827764,1.0,1,1,1
2,same_or_following_session,1,2,5,2025-11-18,2025-11-24T17:10:00,kognition,performanz,0,0.486412505827764,0.71162790697674,1,1,1
3,same_or_following_session,1,2,5,2025-11-18,2025-11-24T18:32:51,kognition,methodik,0,0.486412505827764,1.0,1,1,1
0,same_or_following_session,1,2,5,2025-11-25,2025-12-08T17:10:00,kognition,methodik,0,0.3253388395459075,0.92631578947368,1,1,1
1,same_or_following_session,1,2,5,2025-11-25,2025-12-08T17:10:00,kognition,sozial,0,0.3253388395459075,0.98285714285714,1,1,1
2,same_or_following_session,1,2,5,2025-11-25,2025-12-08T17:10:00,kognition,sozial,0,0.3253388395459075,0.71578947368421,1,1,1
3,same_or_following_session,1,2,5,2025-11-25,2025-12-08T18:25:18,kognition,kognition,1,0.3253388395459075,1.0,1,1,1
0,same_or_following_session,1,2,5,2025-12-02,2025-12-08T17:10:00,performanz,methodik,0,0.45890757508935326,0.92631578947368,1,1,1
1,same_or_following_session,1,2,5,2025-12-02,2025-12-08T17:10:00,performanz,sozial,0,0.45890757508935326,0.98285714285714,1,1,1
2,same_or_following_session,1,2,5,2025-12-02,2025-12-08T17:10:00,performanz,sozial,0,0.45890757508935326,0.71578947368421,1,1,1
3,same_or_following_session,1,2,5,2025-12-02,2025-12-08T18:25:18,performanz,kognition,0,0.45890757508935326,1.0,1,1,1
0,same_or_following_session,23,2,5,2026-01-06,2026-02-02T17:10:00,kognition,methodik,0,0.3542100757897233,1.0,1,1,1
1,same_or_following_session,23,2,5,2026-01-06,2026-02-02T17:10:00,kognition,sozial,0,0.3542100757897233,1.0,1,1,1
0,same_or_following_session,1,2,7,2025-09-02,2025-09-08T17:10:00,kognition,kognition,1,0.6011962503932033,1.0,1,1,1
1,same_or_following_session,1,2,7,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.6011962503932033,0.89473684210526,1,1,1
2,same_or_following_session,1,2,7,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.6011962503932033,1.0,1,1,1
3,same_or_following_session,1,2,7,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.6011962503932033,1.0,1,1,1
0,same_or_following_session,1,2,7,2025-09-09,2025-09-15T17:10:00,kognition,sozial,0,0.501633843657945,0.8,1,1,1
1,same_or_following_session,1,2,7,2025-09-09,2025-09-15T17:10:00,kognition,methodik,0,0.501633843657945,1.0,1,1,1
2,same_or_following_session,1,2,7,2025-09-09,2025-09-15T17:10:00,kognition,methodik,0,0.501633843657945,1.0,1,1,1
3,same_or_following_session,1,2,7,2025-09-09,2025-09-15T17:10:00,kognition,sozial,0,0.501633843657945,0.68571428571429,1,1,1
0,same_or_following_session,1,2,7,2025-09-16,2025-09-22T17:10:00,kognition,methodik,0,0.5010599769258325,0.89473684210526,1,1,1
1,same_or_following_session,1,2,7,2025-09-16,2025-09-22T17:10:00,kognition,sozial,0,0.5010599769258325,0.89473684210526,1,1,1
2,same_or_following_session,1,2,7,2025-09-16,2025-09-22T17:10:00,kognition,methodik,0,0.5010599769258325,0.89473684210526,1,1,1
3,same_or_following_session,1,2,7,2025-09-16,2025-09-22T17:10:00,kognition,affektiv,0,0.5010599769258325,0.64491233766234,1,1,1
0,same_or_following_session,1,2,7,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.475484855363222,1.0,1,1,1
1,same_or_following_session,1,2,7,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.475484855363222,0.82105263157895,1,1,1
2,same_or_following_session,1,2,7,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.475484855363222,0.82105263157895,1,1,1
3,same_or_following_session,1,2,7,2025-09-30,2025-10-20T17:10:00,kognition,methodik,0,0.475484855363222,0.77894736842105,1,1,1
0,same_or_following_session,1,2,7,2025-10-21,2025-10-27T17:10:00,kognition,methodik,0,0.50204224615997,1.0,1,1,1
1,same_or_following_session,1,2,7,2025-10-21,2025-10-27T17:10:00,kognition,methodik,0,0.50204224615997,1.0,1,1,1
2,same_or_following_session,1,2,7,2025-10-21,2025-10-27T17:10:00,kognition,methodik,0,0.50204224615997,1.0,1,1,1
3,same_or_following_session,1,2,7,2025-10-21,2025-10-27T17:10:00,kognition,affektiv,0,0.50204224615997,0.67484649122807,1,1,1
0,same_or_following_session,1,2,8,2025-09-02,2025-09-08T17:10:00,kognition,kognition,1,0.5142597273579367,1.0,1,1,1
1,same_or_following_session,1,2,8,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.5142597273579367,0.89473684210526,1,1,1
2,same_or_following_session,1,2,8,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.5142597273579367,1.0,1,1,1
3,same_or_following_session,1,2,8,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.5142597273579367,1.0,1,1,1
0,same_or_following_session,1,2,8,2025-09-09,2025-09-15T17:10:00,kognition,sozial,0,0.506328403922125,0.8,1,1,1
1,same_or_following_session,1,2,8,2025-09-09,2025-09-15T17:10:00,kognition,methodik,0,0.506328403922125,1.0,1,1,1
2,same_or_following_session,1,2,8,2025-09-09,2025-09-15T17:10:00,kognition,methodik,0,0.506328403922125,1.0,1,1,1
3,same_or_following_session,1,2,8,2025-09-09,2025-09-15T17:10:00,kognition,sozial,0,0.506328403922125,0.68571428571429,1,1,1
0,same_or_following_session,1,2,8,2025-09-16,2025-09-22T17:10:00,kognition,methodik,0,0.57116481031257,0.89473684210526,1,1,1
1,same_or_following_session,1,2,8,2025-09-16,2025-09-22T17:10:00,kognition,sozial,0,0.57116481031257,0.89473684210526,1,1,1
2,same_or_following_session,1,2,8,2025-09-16,2025-09-22T17:10:00,kognition,methodik,0,0.57116481031257,0.89473684210526,1,1,1
3,same_or_following_session,1,2,8,2025-09-16,2025-09-22T17:10:00,kognition,affektiv,0,0.57116481031257,0.64491233766234,1,1,1
0,same_or_following_session,1,2,8,2025-09-23,2025-09-29T17:10:00,kognition,methodik,0,0.46043864239795,1.0,1,1,1
1,same_or_following_session,1,2,8,2025-09-23,2025-09-29T17:10:00,kognition,methodik,0,0.46043864239795,1.0,1,1,1
2,same_or_following_session,1,2,8,2025-09-23,2025-09-29T17:10:00,kognition,sozial,0,0.46043864239795,1.0,1,1,1
3,same_or_following_session,1,2,8,2025-09-23,2025-09-29T17:10:00,kognition,affektiv,0,0.46043864239795,0.63975877192982,1,1,1
0,same_or_following_session,1,2,8,2025-09-30,2025-10-20T17:10:00,performanz,methodik,0,0.5158282013510733,1.0,1,1,1
1,same_or_following_session,1,2,8,2025-09-30,2025-10-20T17:10:00,performanz,methodik,0,0.5158282013510733,0.82105263157895,1,1,1
2,same_or_following_session,1,2,8,2025-09-30,2025-10-20T17:10:00,performanz,methodik,0,0.5158282013510733,0.82105263157895,1,1,1
3,same_or_following_session,1,2,8,2025-09-30,2025-10-20T17:10:00,performanz,methodik,0,0.5158282013510733,0.77894736842105,1,1,1
0,same_or_following_session,1,2,8,2025-10-07,2025-10-20T17:10:00,regulation,methodik,0,0.3419572248461214,1.0,1,1,1
1,same_or_following_session,1,2,8,2025-10-07,2025-10-20T17:10:00,regulation,methodik,0,0.3419572248461214,0.82105263157895,1,1,1
2,same_or_following_session,1,2,8,2025-10-07,2025-10-20T17:10:00,regulation,methodik,0,0.3419572248461214,0.82105263157895,1,1,1
3,same_or_following_session,1,2,8,2025-10-07,2025-10-20T17:10:00,regulation,methodik,0,0.3419572248461214,0.77894736842105,1,1,1
0,same_or_following_session,1,2,8,2025-10-21,2025-10-27T17:10:00,kognition,methodik,0,0.505318398104645,1.0,1,1,1
1,same_or_following_session,1,2,8,2025-10-21,2025-10-27T17:10:00,kognition,methodik,0,0.505318398104645,1.0,1,1,1
2,same_or_following_session,1,2,8,2025-10-21,2025-10-27T17:10:00,kognition,methodik,0,0.505318398104645,1.0,1,1,1
3,same_or_following_session,1,2,8,2025-10-21,2025-10-27T17:10:00,kognition,affektiv,0,0.505318398104645,0.67484649122807,1,1,1
0,same_or_following_session,1,2,8,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.327084801363405,1.0,1,1,1
1,same_or_following_session,1,2,8,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.327084801363405,1.0,1,1,1
2,same_or_following_session,1,2,8,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.327084801363405,0.88421052631579,1,1,1
3,same_or_following_session,1,2,8,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.327084801363405,0.88421052631579,1,1,1
0,same_or_following_session,1,2,8,2025-11-25,2025-12-08T17:10:00,kognition,methodik,0,0.4685167976999625,0.92631578947368,1,1,1
1,same_or_following_session,1,2,8,2025-11-25,2025-12-08T17:10:00,kognition,sozial,0,0.4685167976999625,0.98285714285714,1,1,1
2,same_or_following_session,1,2,8,2025-11-25,2025-12-08T17:10:00,kognition,sozial,0,0.4685167976999625,0.71578947368421,1,1,1
3,same_or_following_session,1,2,8,2025-11-25,2025-12-08T18:25:18,kognition,kognition,1,0.4685167976999625,1.0,1,1,1
0,same_or_following_session,1,2,8,2025-12-02,2025-12-08T17:10:00,performanz,methodik,0,0.4641548558088975,0.92631578947368,1,1,1
1,same_or_following_session,1,2,8,2025-12-02,2025-12-08T17:10:00,performanz,sozial,0,0.4641548558088975,0.98285714285714,1,1,1
2,same_or_following_session,1,2,8,2025-12-02,2025-12-08T17:10:00,performanz,sozial,0,0.4641548558088975,0.71578947368421,1,1,1
3,same_or_following_session,1,2,8,2025-12-02,2025-12-08T18:25:18,performanz,kognition,0,0.4641548558088975,1.0,1,1,1
0,same_or_following_session,1,2,8,2025-12-09,2026-02-02T17:10:00,kognition,methodik,0,0.487507039374525,1.0,1,1,1
1,same_or_following_session,1,2,8,2025-12-09,2026-02-02T17:10:00,kognition,sozial,0,0.487507039374525,1.0,1,1,1
0,same_or_following_session,18,2,8,2025-12-16,2026-02-02T17:10:00,performanz,methodik,0,0.5466621234646599,1.0,1,1,1
1,same_or_following_session,18,2,8,2025-12-16,2026-02-02T17:10:00,performanz,sozial,0,0.5466621234646599,1.0,1,1,1
0,same_or_following_session,25,2,8,2025-12-23,2026-02-02T17:10:00,kognition,methodik,0,0.48431352197139,1.0,1,1,1
1,same_or_following_session,25,2,8,2025-12-23,2026-02-02T17:10:00,kognition,sozial,0,0.48431352197139,1.0,1,1,1
0,same_or_following_session,23,2,8,2026-01-06,2026-02-02T17:10:00,kognition,methodik,0,0.49685538692007397,1.0,1,1,1
1,same_or_following_session,23,2,8,2026-01-06,2026-02-02T17:10:00,kognition,sozial,0,0.49685538692007397,1.0,1,1,1
0,same_or_following_session,23,2,8,2026-01-13,2026-02-02T17:10:00,regulation,methodik,0,0.4975710406403925,1.0,1,1,1
1,same_or_following_session,23,2,8,2026-01-13,2026-02-02T17:10:00,regulation,sozial,0,0.4975710406403925,1.0,1,1,1
0,same_or_following_session,23,2,8,2026-01-20,2026-02-02T17:10:00,performanz,methodik,0,0.5477588991296366,1.0,1,1,1
1,same_or_following_session,23,2,8,2026-01-20,2026-02-02T17:10:00,performanz,sozial,0,0.5477588991296366,1.0,1,1,1
0,same_or_following_session,23,2,8,2026-01-27,2026-02-02T17:10:00,performanz,methodik,0,0.49844621730787003,1.0,1,1,1
1,same_or_following_session,23,2,8,2026-01-27,2026-02-02T17:10:00,performanz,sozial,0,0.49844621730787003,1.0,1,1,1
0,same_or_following_session,1,2,9,2025-09-02,2025-09-08T17:10:00,kognition,kognition,1,0.49222419563916664,1.0,1,1,1
1,same_or_following_session,1,2,9,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.49222419563916664,0.89473684210526,1,1,1
2,same_or_following_session,1,2,9,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.49222419563916664,1.0,1,1,1
3,same_or_following_session,1,2,9,2025-09-02,2025-09-08T17:10:00,kognition,methodik,0,0.49222419563916664,1.0,1,1,1
0,same_or_following_session,1,2,9,2025-09-09,2025-09-15T17:10:00,kognition,sozial,0,0.5274029274961733,0.8,1,1,1
1,same_or_following_session,1,2,9,2025-09-09,2025-09-15T17:10:00,kognition,methodik,0,0.5274029274961733,1.0,1,1,1
2,same_or_following_session,1,2,9,2025-09-09,2025-09-15T17:10:00,kognition,methodik,0,0.5274029274961733,1.0,1,1,1
3,same_or_following_session,1,2,9,2025-09-09,2025-09-15T17:10:00,kognition,sozial,0,0.5274029274961733,0.68571428571429,1,1,1
0,same_or_following_session,1,2,9,2025-09-16,2025-09-22T17:10:00,kognition,methodik,0,0.486294168887076,0.89473684210526,1,1,1
1,same_or_following_session,1,2,9,2025-09-16,2025-09-22T17:10:00,kognition,sozial,0,0.486294168887076,0.89473684210526,1,1,1
2,same_or_following_session,1,2,9,2025-09-16,2025-09-22T17:10:00,kognition,methodik,0,0.486294168887076,0.89473684210526,1,1,1
3,same_or_following_session,1,2,9,2025-09-16,2025-09-22T17:10:00,kognition,affektiv,0,0.486294168887076,0.64491233766234,1,1,1
0,same_or_following_session,1,2,9,2025-09-30,2025-10-20T17:10:00,performanz,methodik,0,0.527688020814045,1.0,1,1,1
1,same_or_following_session,1,2,9,2025-09-30,2025-10-20T17:10:00,performanz,methodik,0,0.527688020814045,0.82105263157895,1,1,1
2,same_or_following_session,1,2,9,2025-09-30,2025-10-20T17:10:00,performanz,methodik,0,0.527688020814045,0.82105263157895,1,1,1
3,same_or_following_session,1,2,9,2025-09-30,2025-10-20T17:10:00,performanz,methodik,0,0.527688020814045,0.77894736842105,1,1,1
0,same_or_following_session,1,2,9,2025-10-28,2025-11-03T17:10:00,regulation,methodik,0,0.32850027801798565,1.0,1,1,1
1,same_or_following_session,1,2,9,2025-10-28,2025-11-03T17:10:00,regulation,methodik,0,0.32850027801798565,1.0,1,1,1
2,same_or_following_session,1,2,9,2025-10-28,2025-11-03T17:10:00,regulation,methodik,0,0.32850027801798565,0.88421052631579,1,1,1
3,same_or_following_session,1,2,9,2025-10-28,2025-11-03T17:10:00,regulation,methodik,0,0.32850027801798565,0.88421052631579,1,1,1
0,same_or_following_session,1,2,9,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.509414227928605,1.0,1,1,1
1,same_or_following_session,1,2,9,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.509414227928605,1.0,1,1,1
2,same_or_following_session,1,2,9,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.509414227928605,0.88421052631579,1,1,1
3,same_or_following_session,1,2,9,2025-11-04,2025-11-10T17:10:00,kognition,methodik,0,0.509414227928605,0.88421052631579,1,1,1
0,same_or_following_session,1,2,9,2025-11-11,2025-11-17T17:10:00,regulation,methodik,0,0.4648414986381,0.77894736842105,1,1,1
1,same_or_following_session,1,2,9,2025-11-11,2025-11-17T17:10:00,regulation,sozial,0,0.4648414986381,1.0,1,1,1
2,same_or_following_session,1,2,9,2025-11-11,2025-11-17T17:10:00,regulation,affektiv,0,0.4648414986381,0.73453070175439,1,1,1
3,same_or_following_session,1,2,9,2025-11-11,2025-11-24T17:10:00,regulation,kognition,0,0.4648414986381,1.0,1,1,1
0,same_or_following_session,1,2,9,2025-11-18,2025-11-24T17:10:00,kognition,kognition,1,0.5018040415906125,1.0,1,1,1
1,same_or_following_session,1,2,9,2025-11-18,2025-11-24T17:10:00,kognition,methodik,0,0.5018040415906125,1.0,1,1,1
2,same_or_following_session,1,2,9,2025-11-18,2025-11-24T17:10:00,kognition,performanz,0,0.5018040415906125,0.71162790697674,1,1,1
3,same_or_following_session,1,2,9,2025-11-18,2025-11-24T18:32:51,kognition,methodik,0,0.5018040415906125,1.0,1,1,1
0,same_or_following_session,1,2,9,2025-11-25,2025-12-08T17:10:00,kognition,methodik,0,0.48993083459257997,0.92631578947368,1,1,1
1,same_or_following_session,1,2,9,2025-11-25,2025-12-08T17:10:00,kognition,sozial,0,0.48993083459257997,0.98285714285714,1,1,1
2,same_or_following_session,1,2,9,2025-11-25,2025-12-08T17:10:00,kognition,sozial,0,0.48993083459257997,0.71578947368421,1,1,1
3,same_or_following_session,1,2,9,2025-11-25,2025-12-08T18:25:18,kognition,kognition,1,0.48993083459257997,1.0,1,1,1
0,same_or_following_session,1,2,9,2025-12-02,2025-12-08T17:10:00,performanz,methodik,0,0.448827472842055,0.92631578947368,1,1,1
1,same_or_following_session,1,2,9,2025-12-02,2025-12-08T17:10:00,performanz,sozial,0,0.448827472842055,0.98285714285714,1,1,1
2,same_or_following_session,1,2,9,2025-12-02,2025-12-08T17:10:00,performanz,sozial,0,0.448827472842055,0.71578947368421,1,1,1
3,same_or_following_session,1,2,9,2025-12-02,2025-12-08T18:25:18,performanz,kognition,0,0.448827472842055,1.0,1,1,1
0,same_or_following_session,1,2,9,2025-12-09,2026-02-02T17:10:00,kognition,methodik,0,0.516007899260974,1.0,1,1,1
1,same_or_following_session,1,2,9,2025-12-09,2026-02-02T17:10:00,kognition,sozial,0,0.516007899260974,1.0,1,1,1
