teilnehmer_feedback_id,teilnehmer_ue_id,teilnehmer_id,gruppe_id,erfasst_am,teilnehmer_datum,mitarbeit,absprachen,selbststaendigkeit,konzentration,fleiss,lernfortschritt,beherrscht_thema,transferdenken,basiswissen,vorbereitet,themenauswahl,materialien,methodenvielfalt,individualisierung,aufforderung,zielgruppen,emotions,bemerkungen,id_mtr_rueckkopplung_datenmaske,datum,satzanzahl,mean_kognition,mean_sozial,mean_affektiv,mean_motivation,mean_methodik,mean_performanz,mean_regulation,var_kognition,var_sozial,var_affektiv,var_motivation,var_methodik,var_performanz,var_regulation,d_semantisch_mean,d_semantisch_std,semantische_breite,dominanz_breite,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,token_anzahl,funktionsklassen_anzahl_gesamt,tn_belastung_mean,tn_belastung_std,tn_state_norm,teilnehmer_drift,emotion_count,emotion_valenz_mean,emotion_valenz_std,emotion_aktivierung_mean,emotion_ambivalenz,lehrkraft_varianz_mean,lehrkraft_varianz_max,semantische_instabilitaet,uebergangsindex,uebergangsphase_flag
203,64,13,6,2025-11-12 17:10:00,2025-11-12,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,"6,8,7",,1358,2025-11-12,4,0.5319723684055925,0.08295122070872102,0.211583707917875,0.3264036833625375,0.471255555257555,0.40923141935527996,0.3639231667545325,0.001074625511181142,0.0027666092305323768,0.010586368745631129,0.00978103297767989,0.006467925475357525,0.0012580822918189301,0.004882613373377993,2.6816283919047748,0.7446059838143714,0.19187823640418156,2.0,0.42280833873821,0.21732268675608,0.34589717482163,0.40049839603798,0.41125268530114,0.41304993848763,0.39270560698796,kognition,0.42280833873821,1.0,5.8460166019113,31,7,1.375,0.5,2.449489742783178,3.4641016151377544,3.0,0.8233333333333333,0.02054804667656323,0.5166666666666667,0.0,0.005259608229368426,0.010586368745631129,0.9788280734061843,-0.182295395035527,False
13,5,14,6,2025-09-10 17:10:00,2025-09-10,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,"15,25,20",,2099,2025-09-10,5,0.549193527989344,0.049463794428658,0.1250256736645214,0.329668601723746,0.45620830570605203,0.439770045825074,0.37278982009009,0.004483523639270829,0.007588280339209783,0.010664292674719935,0.002933340326615001,0.0008196758317862731,0.0005387872928824911,0.004097746628342211,3.8179817386969197,0.5696103407594799,0.17642462054040678,2.0,0.43478584742172,0.067318666754521,0.25013405094164,0.42468076031405,0.43443460076791,0.43336285234062,0.43239843806065,kognition,0.43478584742172,1.0,5.748769468974,47,7,1.5625,0.51234753829798,3.0,,3.0,-0.6833333333333332,0.11785113019775792,0.5833333333333334,0.0,0.004446520961832361,0.010664292674719935,0.9153449870999623,-0.4473709891940508,False
40,13,14,6,2025-09-17 17:10:00,2025-09-17,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,"23,8,13,2",,2098,2025-09-17,4,0.46670358164511494,0.19876556881666702,0.09831652841245175,0.37894912516796747,0.42014327230355003,0.43789701935705,0.4154382012820675,0.006627183868560127,0.012921585621747916,0.015137313005357353,0.007575994278688594,0.0006051308556976651,0.0019404601760216072,0.0037349931926540037,3.6390091669143,0.767995250888973,0.2203239909740364,3.0,0.43499365202788,0.24421215836782,0.15040438522167,0.42255234194203,0.42200999109534,0.42865952699298,0.43373275838511,kognition,0.43499365202788,1.0,5.7882552506736,39,7,1.375,0.5,2.449489742783178,2.6457513110645907,4.0,0.7874999999999999,0.06832825184358225,0.5125,0.0,0.006934665856961038,0.015137313005357353,1.3294397472876698,-0.21850076670140864,False
65,22,14,6,2025-09-24 17:10:00,2025-09-24,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"6,23,4,14,2",,2097,2025-09-24,3,0.5532005635062966,0.027401339529895635,0.15165034889757667,0.30667835195453663,0.4047347529298633,0.5025384549427834,0.3525788331786967,0.009679435930488998,0.00032413486506220206,0.0001105355151287882,0.006223102129351867,0.008101912291388775,0.008308554761369413,0.0027482721958562582,3.5615681914855997,0.8127365999933429,0.18840368278949937,2.0,0.44850270199485,0.0,0.23532910396242,0.40577471717943,0.45030397522202,0.44577260222198,0.42109613153899,methodik,0.45030397522202,1.0,5.5818374363445,38,6,1.25,0.4472135954999579,2.0,2.449489742783178,5.0,0.78,0.060000000000000005,0.51,0.0,0.005070849669806615,0.009679435930488998,1.0003800942609475,-0.2557071849563516,False
95,31,14,6,2025-10-01 17:10:00,2025-10-01,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,"28,23,4",,2095,2025-10-01,4,0.5500636777464974,0.08752520997465976,0.18109715789848252,0.33744474996954754,0.44838360967073,0.43892974974256743,0.35426990303732253,0.002445366528756068,0.0073752837697623665,0.0032023285783612603,0.0029948893883029186,0.0017902153417651383,0.0017351765720961573,0.004341521657656581,4.0052836039854,0.2699928631862816,0.1545470214423445,1.0,0.4262496634921,0.089896387096623,0.3189600914035,0.41056844616928,0.42759532945641,0.42942820849201,0.41554552054825,performanz,0.42942820849201,1.0,5.8082103745856,55,7,1.375,0.5,2.449489742783178,1.4142135623730951,3.0,0.7333333333333334,0.10274023338281628,0.5666666666666667,0.0,0.0034121116909572127,0.0073752837697623665,0.47484662820954204,-0.814668189283941,False
119,40,14,6,2025-10-22 17:10:00,2025-10-22,3.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,"22,23",,2094,2025-10-22,4,0.40731053030023,0.18443080744388926,0.186832743887452,0.43643655957536504,0.3660887351100325,0.47151497100649753,0.4164846407231925,0.008461081192435896,0.00937584455382388,0.00760924406792271,0.0048435038127207855,0.012286639856961799,0.000894814814974944,0.0014167004656357135,3.896798395427375,0.8242450539687305,0.21186747925171462,4.0,0.41073935136067,0.26480739981487,0.3000602799374,0.40921907749626,0.4067185931103,0.41204581820272,0.41044929820297,performanz,0.41204581820272,1.0,5.8744095087163,36,7,2.0625,0.6800735254367721,5.0,4.58257569495584,2.0,0.025000000000000022,0.725,0.35,0.5,0.006412546966353675,0.012286639856961799,1.6787041777401484,0.6932391213942696,True
148,48,14,6,2025-10-29 17:10:00,2025-10-29,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,"5,3,28,1,10,23,4,8,14,13",,2092,2025-10-29,5,0.45240512109730197,0.1929147140676648,0.1431118622274224,0.39055677305956804,0.401254573179788,0.43976810339398,0.39760202830106006,0.007308871568525123,0.0337732844184054,0.008722891082986165,0.006948261908588006,0.007896415878496064,0.0008318445105209074,0.007121961767080258,3.8168682727004204,1.0893931836748127,0.26945042426131366,4.0,0.40234505918481,0.29759730542388,0.30838774405969,0.4059505462166,0.40079916724957,0.40653541704365,0.40464932454198,performanz,0.40653541704365,1.0,5.9579282013461,42,7,1.1875,0.4031128874149275,1.7320508075688772,4.69041575982343,10.0,0.8150000000000001,0.09102197536858889,0.555,0.0,0.010371933019228846,0.0337732844184054,1.7862812026453756,0.32654756442978583,True
244,76,14,6,2025-11-26 17:10:00,2025-11-26,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,"1,10,23,4,14",,2089,2025-11-26,5,0.357341880713874,0.10843685025624442,0.165181309315102,0.21286595248412601,0.26611658379707,0.22486435650133801,0.14945934433000982,0.09593963041506809,0.024322595556691994,0.05763391822485323,0.09240213759655172,0.06875389525067949,0.17064398360950916,0.13452924275747416,3.5235725885251794,0.69563970124229,0.8026365325667826,3.0,0.39266344272041,0.27271599637099,0.34133856267148,0.41017530380057,0.38854130681845,0.41050184682608,0.40890850940549,performanz,0.41050184682608,1.0,6.0069943682765,42,7,1.4375,0.51234753829798,2.6457513110645907,2.8284271247461903,5.0,0.8260000000000002,0.06406246951218787,0.63,0.0,0.09203220048726111,0.17064398360950916,1.4994254112696908,0.97666208479225,True
268,82,14,6,2025-12-03 17:10:00,2025-12-03,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,"5,28,1,10,23,4,8,13",,2088,2025-12-03,5,0.46776237584574804,0.16721542797340821,0.263230398191612,0.38458374824736596,0.342618866163122,0.47568274150036594,0.335679491913056,0.006697873518202625,0.024766402957175526,0.013569083212849137,0.009616995713198462,0.006750759901875738,0.005391230402820189,0.012900874244555771,3.40751485133094,1.0397094401538693,0.28229987593103445,3.0,0.41466218055867,0.21553641824602,0.31808563918484,0.40967720505582,0.40800180678912,0.41674656297549,0.41525759897963,performanz,0.41674656297549,1.0,5.8881904260182,48,7,1.4375,0.51234753829798,2.6457513110645907,1.4142135623730951,8.0,0.8099999999999999,0.0917877987534291,0.58125,0.0,0.011384745707239635,0.024766402957175526,1.4406697720283013,-0.06829679458044184,False
298,90,14,6,2025-12-10 17:10:00,2025-12-10,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,"5,28,27,1,6,10,23,4,9,8,14,13",,2087,2025-12-10,3,0.5109758207558034,0.08235488761041133,0.14007607104367667,0.34015839983270335,0.4059029790961666,0.46991172893713334,0.4388406995062933,0.0010062803969854287,0.003014044784620475,0.0006583213936749025,0.0012885669559656284,0.0006671869992495653,0.005760465941566845,0.006236025243268053,3.526235380484,0.9334000533749246,0.1364950245076021,3.0,0.44204310169071,0.064072372089821,0.26590558632087,0.41197445158816,0.42865334681833,0.44328424674138,0.42404692361596,performanz,0.44328424674138,1.0,5.7319437490019,41,7,1.625,0.6191391873668903,3.4641016151377544,3.0,12.0,0.7733333333333334,0.13682917167849193,0.5708333333333334,0.0,0.0026615559593329854,0.006236025243268053,1.356631692627509,-0.1762976006047846,False
19,6,15,7,2025-09-11 15:35:00,2025-09-11,1.0,2.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,"17,5,22,4,16,25,24,20",,357,2025-09-11,5,0.36712084283370405,0.0466223087473074,0.02394726379926559,0.18903407194302405,0.318622588485182,0.196923416767148,0.268876558101696,0.09782769478876063,0.01198217474313148,0.026261759518446837,0.09717611804021146,0.06854262003185561,0.16648461726550562,0.14586656336632928,3.45426786224818,0.6125445576019659,0.7836718367749609,2.0,0.45501970641539,0.089818030914747,0.11176631829389,0.42338620982036,0.44643808556526,0.44104858917181,0.44643906374252,kognition,0.45501970641539,1.0,5.6566753972968,47,7,2.375,1.2583057392117916,7.3484692283495345,,8.0,-0.31875,0.6777432681332954,0.625,0.25,0.08773450682203442,0.16648461726550562,1.1320721314589755,1.5519779802037232,True
42,14,15,7,2025-09-18 15:35:00,2025-09-18,2.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,356,2025-09-18,5,0.334464434887562,0.2314687429131602,0.18711873827179032,0.4823577712630359,0.32995043018328996,0.451326707399242,0.40042070108845007,0.013734519732838707,0.02363983054632904,0.026480091214473776,0.006996954417663015,0.018152135243436954,0.0022098477602359077,0.0027538345168294917,3.3831016387043404,0.7881766433280718,0.30654072067476923,3.0,0.4213193710738,0.28118233650354,0.29517292714442,0.40132242257627,0.40866253733446,0.40953890322309,0.4006359950828,kognition,0.4213193710738,1.0,5.9626851476749,34,7,2.3125,1.0144785195688801,6.557438524302,3.0,0.0,,,,0.0,0.01342388763311527,0.026480091214473776,1.3649057880009472,-0.025973761140531005,False
69,23,15,7,2025-09-25 15:35:00,2025-09-25,2.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,"5,28,22,6,23",,355,2025-09-25,4,0.554990535850055,0.10670702795573576,0.173154039033875,0.33090071780956,0.42409281180010505,0.4370471841029075,0.3923401173876376,0.0001823297929226586,0.0067755219710706254,0.003254003467569447,0.0018374862854694221,0.0005927426304254593,0.0009937732024161657,0.002684554456443342,3.74971637245355,0.323993230877839,0.12775136714069685,1.0,0.43721685990524,0.14187083374236,0.25089979038483,0.4090456665981,0.43190133090378,0.43583844126425,0.42655320058009,kognition,0.43721685990524,1.0,5.7432746804809,41,7,1.875,0.806225774829855,4.69041575982343,4.123105625617661,5.0,0.45999999999999996,0.5860034129593444,0.39,0.2,0.0023314874009024455,0.0067755219710706254,0.48391486600617856,-0.23373199078696408,False
122,41,15,7,2025-10-23 15:35:00,2025-10-23,2.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,,,351,2025-10-23,5,0.60994849046194,0.0390040511240578,0.1432450715517096,0.25392101899833064,0.429703241304218,0.39886032262864396,0.30397949314623135,0.01104042969926714,0.022034666350653872,0.008058284623099234,0.0182788075031202,0.002367009727996027,0.006320461715145599,0.03720186129502975,3.2156572842515,0.943155459552459,0.3245019582595948,1.0,0.43666097595419,0.10093872808627,0.23403597230105,0.41530536259167,0.42985970028631,0.43884413333942,0.44104437490276,regulation,0.44104437490276,1.0,5.6999511897432,45,7,2.5,0.8944271909999159,6.928203230275509,6.0,0.0,,,,0.0,0.015043074416330262,0.03720186129502975,0.7558858059373513,0.4640622312841131,True
169,107,15,0,2025-11-06 15:35:00,2025-11-06,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,"1,6,14,2",,349,2025-11-06,5,0.5539176493856119,0.075182657733497,0.171302128133176,0.29985967027737,0.46581325750841795,0.430461988080778,0.328035334573196,0.012769127669768796,0.006322205403849208,0.012626518216894787,0.008204065593647874,0.0007526942175504422,0.002828199294512058,0.014866653083536047,3.3240348983242596,0.8426499289051727,0.24159773070076468,2.0,0.43129797099765,0.074972994772163,0.28445621050497,0.41589454971276,0.43077387280646,0.43526221689318,0.4236209424395,performanz,0.43526221689318,1.0,5.7665457393022,41,7,2.25,1.0645812948447542,6.48074069840786,5.830951894845301,4.0,0.8,0.0790569415042095,0.45,0.0,0.008338494782822744,0.014866653083536047,1.028082553201979,0.23689371834284184,False
172,55,15,7,2025-11-06 15:35:00,2025-11-06,2.0,3.0,1.0,6.0,1.0,4.0,4.0,4.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,"3,22,1,10,18",,349,2025-11-06,5,0.5539176493856119,0.075182657733497,0.171302128133176,0.29985967027737,0.46581325750841795,0.430461988080778,0.328035334573196,0.012769127669768796,0.006322205403849208,0.012626518216894787,0.008204065593647874,0.0007526942175504422,0.002828199294512058,0.014866653083536047,3.3240348983242596,0.8426499289051727,0.24159773070076468,2.0,0.43129797099765,0.074972994772163,0.28445621050497,0.41589454971276,0.43077387280646,0.43526221689318,0.4236209424395,performanz,0.43526221689318,1.0,5.7665457393022,41,7,2.5625,1.7876893839068724,9.327379053088816,6.082762530298219,5.0,0.3,0.7376720138381285,0.44000000000000006,0.4,0.008338494782822744,0.014866653083536047,1.028082553201979,0.7934799295932267,True
193,62,15,4,2025-11-11 17:10:00,2025-11-11,1.0,4.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,6.0,"28,22,15,23",,1189,2025-11-11,3,0.4845861178327067,0.14943469243949434,0.24310192126086197,0.40857323069618334,0.38411340083406004,0.43217330233442003,0.39636839171889005,0.0037441948052488387,0.004027437587064233,0.0105414134701132,0.0024019077665184984,0.0026349609883059345,0.0004845723888531143,0.0015504497426730047,3.8536684168651,0.34357871098330584,0.15932650987446134,3.0,0.43331466976792,0.17129217597827,0.28892201699233,0.40928403553431,0.42712169773725,0.41785809796656,0.41817018953918,kognition,0.43331466976792,1.0,5.8968494885776,44,7,4.125,1.5438048235879214,13.856406460551018,9.539392014169456,4.0,-0.04999999999999999,0.7288689868556626,0.4,0.5,0.0036264195355395464,0.0105414134701132,1.1676350736192556,0.8459557499897933,True
206,65,15,7,2025-11-13 15:35:00,2025-11-13,2.0,3.0,3.0,6.0,5.0,1.0,2.0,4.0,3.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,15,,1188,2025-11-13,4,0.452490173461135,0.06777523314616375,0.10507763656941525,0.36854662106902747,0.41041396254165247,0.48692702482568,0.4646778021134275,0.00038391172928678224,0.0028044253968724253,0.0027431345249849647,0.0005399927694766228,0.006024936755099819,0.007884951039331312,0.0019401033794607813,3.0087785162064753,0.4206917353426462,0.149403666603309,3.0,0.43363869461318,0.060149722312089,0.19788995829469,0.42978043189881,0.43642683655415,0.44800819681399,0.43964143759195,performanz,0.44800819681399,1.0,5.6874941730801,23,7,2.875,1.6278820596099706,9.797958971132712,8.94427190999916,1.0,-0.85,0.0,0.55,0.0,0.0031887793706446726,0.007884951039331312,1.1900318006486517,0.15988550903264462,False
235,74,15,4,2025-11-25 17:10:00,2025-11-25,3.0,6.0,2.0,2.0,2.0,2.0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,1186,2025-11-25,5,0.49423908231649005,0.16052089806447478,0.2152184047765084,0.376270980149932,0.381568622415362,0.444925104546724,0.3278753098803421,0.029381063825670496,0.01372403510429033,0.008066163604941098,0.02020077452919935,0.012581246836290288,0.005221732660685302,0.0018251272226601305,3.09827639594834,0.49795086834982916,0.30166230089909646,3.0,0.41751613742818,0.24095218336724,0.30706265633452,0.41023693903125,0.41128128342267,0.42213872851102,0.39709401982368,performanz,0.42213872851102,1.0,5.8165183215501,35,7,2.5625,1.4127396551853895,8.306623862918075,8.18535277187245,0.0,,,,0.0,0.013000020540533858,0.029381063825670496,1.2665377230829753,0.35740626597639025,True
300,90,15,6,2025-12-10 17:10:00,2025-12-10,3.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,22,,1185,2025-12-10,3,0.41764284340231334,0.31927660141967,0.2185072904184663,0.4592541549290334,0.3633691601364633,0.3599267086306533,0.328641004046598,0.0032547753628978412,0.011601981208489612,0.03855794875998402,0.0007262280217802747,0.004715098668467387,0.007778445719152768,0.028745985670209615,3.0929551337240664,1.05205046755989,0.30883727658911503,3.0,0.40971291606008,0.28072774567112,0.3052534215219,0.40670414415597,0.39777302989472,0.4078932782886,0.41247503157793,regulation,0.41247503157793,1.0,5.9074627397484,43,7,3.375,0.9574271077563381,10.198039027185569,5.744562646538029,1.0,-0.7,0.0,0.1,0.0,0.013625780487283076,0.03855794875998402,1.4536292480496684,0.48643262409366184,True
312,91,15,7,2025-12-11 15:35:00,2025-12-11,1.0,1.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,"27,6,4",,1184,2025-12-11,4,0.5020074437625525,0.11029664850234075,0.22578187721272502,0.3489715372386525,0.38746537157296,0.4777991139351775,0.38880402424711,0.007535649546327551,0.007720640300120301,0.005077399528429154,0.0055899275910157135,0.0032602764333247384,0.0014715071599889964,0.002814166101960538,3.9766397142146004,0.19843758777255951,0.18294689574072306,2.0,0.4271593089107,0.18673937332491,0.32207113032206,0.39768033412036,0.42291203155089,0.41890376875354,0.407977387523,kognition,0.4271593089107,1.0,5.9391237431354,51,7,2.1875,0.8341662504161466,5.744562646538029,6.557438524302,3.0,0.7000000000000001,0.21213203435596423,0.6166666666666667,0.0,0.004781366665880999,0.007720640300120301,0.7937948278377608,-0.23071005351489,False
4,98,16,2,2025-09-08 17:10:00,2025-09-08,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,23,,89,2025-09-08,4,0.49188389727464,0.15333254098600352,0.141250285723174,0.3690423372703925,0.45026204084418,0.42913926739266,0.36530979621347254,0.011513987161278789,0.013950960047252992,0.017511185584387433,0.006010062868058327,0.0014175946857976798,0.0018713651139613202,0.005767425287145847,3.8657185728282246,0.4158489808612781,0.24092027882244033,3.0,0.42252521447642,0.22027891884618,0.28118579875139,0.40947198078952,0.4234167108922,0.41978074314843,0.41317775918026,methodik,0.4234167108922,1.0,5.8130762819462,46,7,1.75,0.8563488385776752,4.47213595499958,,1.0,0.75,0.0,0.6,0.0,0.008291797249697485,0.017511185584387433,1.2189230865612395,-0.46728798551092476,False
23,7,16,8,2025-09-11 17:10:00,2025-09-11,1.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"27,23,24",,88,2025-09-11,5,0.487384044277792,0.128273950123987,0.1861067681587114,0.35957984487093997,0.394638293895136,0.49669682873329596,0.38091488268859597,0.0021840680154767964,0.014178158436086583,0.0070435534658959825,0.0024901694699742756,0.002370588734205381,0.005038929324626072,0.0012147621121191229,3.64828165310472,0.6541506797742195,0.18579620437022984,2.0,0.41740230438732,0.24880604089479,0.28936261175052,0.40775271952125,0.41653973034916,0.41570926553202,0.4093347593914,kognition,0.41740230438732,1.0,5.9113805933393,40,7,1.8125,1.1672617529928753,5.5677643628300215,3.0,3.0,0.2333333333333333,0.5038738819276991,0.6666666666666666,0.3333333333333333,0.004931461365483459,0.014178158436086583,0.9466489613814831,0.1294202180154283,False
34,11,16,2,2025-09-15 17:10:00,2025-09-15,2.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,"27,6,23",,87,2025-09-15,5,0.4380433424021216,0.1276787540365894,0.19552636635409656,0.328294541116978,0.383584751338196,0.285923227227676,0.351958088536152,0.05038014111340546,0.04956619151592588,0.017254667127243956,0.0027609671514563826,0.01821738951984465,0.15291319160064185,0.0019441437520740339,2.90433677982298,0.8057314433796151,0.5413286356554511,3.0,0.45689264311641,0.078667990525491,0.25779087598882,0.38710431907874,0.44002825423088,0.45922724201598,0.40526099864418,performanz,0.45922724201598,1.0,5.6038157851736,44,7,2.0,0.8944271909999159,5.291502622129181,2.6457513110645907,3.0,0.6666666666666666,0.19293061504650375,0.5666666666666668,0.0,0.0418623845400846,0.15291319160064185,1.4490200263450221,0.3971307424408282,True
52,18,16,2,2025-09-22 17:10:00,2025-09-22,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,23,,86,2025-09-22,4,0.53399570879529,0.20852110558962075,0.295319194663634,0.3810187800420375,0.38244707827448754,0.40912544377107996,0.26438254937656247,0.004963228018239931,0.009213419477739664,0.014157325391631106,0.0003944544549963634,0.0018390961079255987,0.002290796765054325,0.02256714191711102,3.511106132792,0.49418439789106977,0.23542612882324257,2.0,0.41939183702689,0.24195625927392,0.31240122836645,0.39729103820215,0.41770218584672,0.40776166596948,0.41156398673229,kognition,0.41939183702689,1.0,5.9672085942233,48,7,1.8125,0.75,4.358898943540674,3.872983346207417,1.0,0.75,0.0,0.6,0.0,0.007917923161814,0.02256714191711102,0.9098701755714375,-0.2510146803205515,False
72,24,16,8,2025-09-25 17:10:00,2025-09-25,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"5,6,10,23,9,8,14,13,7,12,2",,84,2025-09-25,4,0.4666365661422525,0.06796029702617826,0.1881615601174925,0.36286476222328745,0.38758330485852,0.5226998704848476,0.41226881735732746,0.0033493357759995764,0.0013044516857822917,0.0029690689257046055,0.00346143701423337,0.0014154560050448045,0.001111121710502879,0.003538170175870114,3.7352242959931004,0.668764759314455,0.13095434812612233,3.0,0.42697531566543,0.12787591444873,0.26526911767404,0.4261934277818,0.41906035712273,0.43315332431008,0.43138668488961,performanz,0.43315332431008,1.0,5.8300939909177,42,7,1.1875,0.4031128874149275,1.7320508075688772,3.7416573867739413,11.0,0.8045454545454543,0.052977462852121696,0.5363636363636363,0.0,0.0024498630418768054,0.003538170175870114,1.2665730358135259,-0.2886263333711503,False
82,27,16,2,2025-09-29 17:10:00,2025-09-29,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"5,3,28,27,6,10,4,14,7",,82,2025-09-29,5,0.529160786556656,0.1118289405598594,0.11536162949200421,0.34273696597083797,0.428969703331138,0.44033378441295995,0.385325712241504,0.01352506582945066,0.011203085331263277,0.0030594372914525686,0.01137043498892227,0.001397518108221955,0.003921096432054029,0.005838891279233159,3.51881860037098,0.7217950541994259,0.22431123302366718,2.0,0.42627739599796,0.19450299708592,0.24922526000857,0.41839677950944,0.42500420933623,0.42560591371485,0.42604537234404,kognition,0.42627739599796,1.0,5.8149235686319,35,7,1.1875,0.4031128874149275,1.7320508075688772,0.0,9.0,0.7611111111111112,0.15444844119528794,0.538888888888889,0.0,0.007187932751513988,0.01352506582945066,0.9820354290743644,-0.5525076754069834,False
100,33,16,8,2025-10-02 17:10:00,2025-10-02,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"23,4,26",,81,2025-10-02,4,0.585824773560525,0.1553621039717135,0.20932106862761,0.30794948756629753,0.407652943302365,0.39302444111003754,0.3355682803276675,0.012483142321401646,0.010630816977203885,0.00970609179295553,0.013701805095921813,0.0018952989790223295,0.005189001155039764,0.007156532307511936,3.55724779459025,0.6507460191104825,0.24650088971250572,2.0,0.41676604754696,0.24260664141614,0.30763100814704,0.38612708842184,0.41123654373649,0.42301550204396,0.41911341517555,performanz,0.42301550204396,1.0,5.7989148335845,33,7,1.625,0.7187952884282609,3.7416573867739413,2.6457513110645907,3.0,0.75,0.08164965809277258,0.7000000000000001,0.0,0.008680384089865273,0.013701805095921813,0.9657489696076628,-0.26319612238606804,False
121,41,16,7,2025-10-23 15:35:00,2025-10-23,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"28,22,27,1,15,6,10,23,18,4,14,13,16,26,25,2,11,20",,78,2025-10-23,4,0.4178996895939425,0.17262273650384824,0.2311231299095105,0.42378263843126995,0.3357317977836242,0.4568073638895825,0.4028901309495875,0.018306379000088534,0.011142304597562226,0.007000926416866358,0.0141320418597611,0.022785194694688312,0.002203771100511984,0.0032653228187702167,3.4752413475743,1.0409596787354325,0.28077738599867463,3.0,0.41684985233563,0.20736362813269,0.28132027017648,0.40859216865251,0.4274464859803,0.41546520656485,0.4264066590136,methodik,0.4274464859803,1.0,5.888321421597,43,7,1.1875,0.4031128874149275,1.7320508075688772,2.6457513110645907,18.0,0.26888888888888896,0.6936528822023695,0.536111111111111,0.3333333333333333,0.011262277212606961,0.022785194694688312,1.4405790215780356,0.5123705952410138,True
